id,title,body,created_at,tag
79448714,How to build SpringBoot and Angular using two different jenkins agent image in a pipeline,"I work on a SpringBoot + Angular project.
It is a very old project and it has not been built on Jenkins for month (I am new to the company)
I don't have admin credentials on Jenkins, I can only create Pipelines that use docker images, provided by devops team, as agent. I am trying to build my spring boot app with maven+jdk image agent and then building the angular project (npm install) with the node image agent.
I have defined no default agent for my pipeline (agent none) pipeline {
    agent none // Pas d'agent par défaut
    
    stages {
        stage('CleanWorkspace') {
            steps {
                script {
                    cleanWs()
                }
            }
        }
        
        stage('Checkout scm') {
            steps {
                // checking out git branch
                sh 'git checkout $BRANCH_SCOPE' 
            }
        }
        
        stage('Read POM Version') {
            steps {
                script {
                    def pomFile = readFile('./prism-ui/pom.xml')

                    def pomXml = new XmlSlurper().parseText(pomFile)

                    env.BUILDVERSION = pomXml.version.text()

                    def currentBranch = env.BRANCH_SCOPE

                    echo ""The version in the POM is: ${env.BUILDVERSION}""
                }
            }
        }

        stage('Build Java Project') {
            agent {
                docker {
                    image 'tools/maven3/apache-maven-3.6.3-jdk1.11.34_101:1.1.4'
                    label 'generic-slave'
                }
            }
            steps {
                sh 'mvn --batch-mode -V -U -e clean deploy -P release -gs ../settings.xml -DskipTests'
                sh 'echo the build $BUILDVERSION from $BRANCH_SCOPE has been successfully deployed on artifactory'
            }
        }
        
        stage('Check npm Installation') {
            agent {
                docker {
                    image 'tools/nodejs/node-v22.10.0-linux-x64:1.0.0'
                    label 'generic-slave'
                }
            }
            steps {
                script {
                    def npmVersion = sh(script: 'npm -v', returnStdout: true).trim()
                    echo ""npm version: ${npmVersion}""
                }
            }
        }
        
        stage('Build Angular Project') {
            agent {
                docker {
                    image 'tools/nodejs/node-v22.10.0-linux-x64:1.0.0'
                    label 'generic-slave'
                }
            }
            steps {
                script {
                    dir('angular-project-directory') {
                        sh '''
                            npm install
                            npm run build
                        '''
                    }
                }
            }
        }
    }
} It doesn't work : see error below ERROR: Attempted to execute a step that requires a node context while ‘agent none’ was specified. Be sure to specify your own ‘node { ... }’ blocks when using ‘agent none’.",2025-02-18,jenkins
79448092,Jenkins Pipeline: &quot;process apparently never started&quot; error during the Build stage in a Docker agent,"I am running a Jenkins on local and I created a pipeline that uses a Docker container as an agent for the build stage. However, I am encountering the following error during the Build and Test stage. process apparently never started in /var/lib/jenkins/workspace/ci-cd-ec2@2@tmp/durable-72cb4860
(running Jenkins temporarily with -Dorg.jenkinsci.plugins.durabletask.BourneShellScript.LAUNCH_DIAGNOSTICS=true might make the problem clearer) I have created a jenkins user here is the terminal response uid=135(jenkins) gid=142(jenkins) groups=142(jenkins),998(docker) Here is the Jenkins pipeline pipeline {
    agent {
        docker {
            // Use a Docker image that has Maven, Java 21, and (optionally) Docker CLI installed.
            image 'jelastic/maven:3.9.5-openjdk-21'
            // Mount the host Docker socket so the container can run docker commands.
            args '--user root -v /var/run/docker.sock:/var/run/docker.sock'
        }
    }

    environment {
        // Define your Docker image name (update with your Docker Hub username and image name)
        DOCKER_IMAGE = ""rajputuser/docker-shivam-imz:latest""
        // Set the SonarQube URL. Update this IP if needed.
        SONAR_URL = ""http://172.17.0.2:9000""
    }

    stages {
        stage('Build and Test') {
            steps {
                // List files (for debugging) and run Maven to clean, compile, test, and package your app.
                sh 'ls -ltr'
                sh 'mvn clean package'
            }
        }

        stage('SonarQube Analysis') {
            steps {
                // Run SonarQube analysis using Maven.
                // Credentials for SonarQube are injected via SONAR_TOKEN.
                withCredentials([string(credentialsId: 'sonarqube', variable: 'SONAR_TOKEN')]) {
                    sh 'mvn sonar:sonar -Dsonar.login=$SONAR_TOKEN -Dsonar.host.url=${SONAR_URL}'
                    echo 'SonarQube analysis completed successfully!'
                }
            }
        }

        stage('Build Docker Image') {
            agent {
                docker {
                  image 'abhishekf5/maven-abhishek-docker-agent:v1'
                  args '--user root --privileged -v /var/run/docker.sock:/var/run/docker.sock' // mount Docker socket to access the host's Docker daemon
                }
            }
            steps {
                // Build the Docker image using the Dockerfile in the workspace.
                sh 'docker build -t $DOCKER_IMAGE .'
            }
        }

        stage('Push Docker Image') {
            agent {
                docker {
                  image 'abhishekf5/maven-abhishek-docker-agent:v1'
                  args '--user root --privileged -v /var/run/docker.sock:/var/run/docker.sock' // mount Docker socket to access the host's Docker daemon
                }
            }
            steps {
                // Log in to Docker Hub and push the built image.
                withCredentials([usernamePassword(credentialsId: 'dockerhub', usernameVariable: 'DOCKER_USER', passwordVariable: 'DOCKER_PASS')]) {
                    sh 'echo ""$DOCKER_PASS"" | docker login -u ""$DOCKER_USER"" --password-stdin'
                    sh 'docker push $DOCKER_IMAGE'
                }
            }
        }

        stage('Deploy to EC2') {
            agent {
                docker {
                    image 'abhishekf5/maven-abhishek-docker-agent:v1'
                     args '--user root --privileged -v /var/run/docker.sock:/var/run/docker.sock' // mount Docker socket to access the host's Docker daemon
                     }
            }
            steps {
                // Deploy to an EC2 instance via SSH.
                withCredentials([sshUserPrivateKey(credentialsId: '27727626-31a0-4d61-ab9d-18353c0d6b89', keyFileVariable: 'EC2_KEY', usernameVariable: 'EC2_USER')]) {
                    sh '''
                        ssh -o StrictHostKeyChecking=no -i $EC2_KEY $EC2_USER@your.ec2.instance.ip <<EOF
                        docker pull $DOCKER_IMAGE
                        docker stop springboot-app || true
                        docker rm springboot-app || true
                        docker run -d --name springboot-app -p 8081:8081 $DOCKER_IMAGE
                        EOF
                    '''
                }
            }
        }
    }

    post {
        always {
            cleanWs()  // Clean the workspace after the pipeline completes.
        }
    }
} Verified that Jenkins has permission to access /var/run/docker.sock.
Checked that the Docker image jelastic/maven:3.9.5-openjdk-21 is pulled correctly.
Ensured Jenkins has sufficient resources (CPU, RAM, disk space).
Tried adding -Dorg.jenkinsci.plugins.durabletask.BourneShellScript.LAUNCH_DIAGNOSTICS=true, but no additional logs appeared.
Checked if running mvn clean package manually inside the same container works (it does).
Restarted Jenkins and Docker service, but the issue persists.",2025-02-18,jenkins
79442811,Run Docker Compose inside Jenkins container,"I have installed Docker on my server. Then I run Jenkins container on my server. I want to use Jenkins to deploy some Docker containers using Docker Compose with command docker compose up . The command works when I run it on my host, but does not work when I run from inside Jenkins container. Error message: jenkins@10818751582e:/$ docker compose 
docker: 'compose' is not a docker command.
See 'docker --help' Aside from Docker Compose, Docker is still working fine when I run Docker inside Jenkins container, I was able to build, run and push to registry using Docker command, because I bind the following path to the outside host. volumes:
    - /var/run/docker.sock:/var/run/docker.sock
    - /usr/bin/docker:/usr/bin/docker",2025-02-16,jenkins
79442613,Custom command for configuring Jenkins Nodes,"I am trying to connect Jenkins node using a custom ssh command.
eg->
ssh username@serviceaccount@hostname@somecustomstring
Where password for username should be read from Jenkins credentials. I have tried Launch methods ->
""Launch agent via execution of command on the controller""  but able to make it work.",2025-02-16,jenkins
79440815,How to generate jenkins token,"I am trying to generate a Jenkins API token from my Bash script using a Crumb key that I successfully retrieved. However, I am encountering an issue where the request is being rejected with a '403 No valid crumb was included in the request' error. Below is the command I am using : jenkinsUrl=""http://localhost:8080""
jenkinsUser=""admin"" 
tokename=""newTokenName""

# gnerate crumb
crumb=$(curl -u $jenkinsUser:$passwordAdmin -s $jenkinsUrl/crumbIssuer/api/json | jq -r '.crumb')
echo  ""Here is the crumb : $crumb""

# generate token
curl -v -u ""$jenkinsUser:$passwordAdmin"" \
    --data ""newTokenName=$tokename"" \
    -H ""Content-Type: application/x-www-form-urlencoded"" \
    -H ""Jenkins-Crumb: $crumb"" \
    ""$jenkinsUrl/user/$jenkinsUser/descriptorByName/jenkins.security.ApiTokenProperty/generateNewToken"" But apparently the Crumb, as : 5466989cf28245963a3d477e609152541fd3f59572247a020b4f4269ce4da9d for example is not recognized as valid by Jenkins, resulting in the following error message : *   Trying 127.0.0.1:8080...
* Connected to localhost (127.0.0.1) port 8080 (#0)
* Server auth using Basic with user 'admin'
> POST /user/admin/descriptorByName/jenkins.security.ApiTokenProperty/generateNewToken HTTP/1.1
> Host: localhost:8080
> Authorization: Basic YWRtaW46ODUxNGM0MzVhY2NlNDY5Zjk4MTgzODMxMzA5MDFmMTA=
> User-Agent: curl/7.88.1
> Accept: */*
> Content-Type: application/x-www-form-urlencoded
> Jenkins-Crumb: 07c445067821590ee913094a53de85c4fbe25504ff1a4434720b5bc28b34ded1       
> Content-Length: 25
>
< HTTP/1.1 403 Forbidden
< Server: Jetty(12.0.16)
< Date: Sat, 15 Feb 2025 16:52:41 GMT
< X-Content-Type-Options: nosniff
< Set-Cookie: JSESSIONID.bd4533c5=node0g0r0hnlxjlc71jvqpve60asrr2.node0; Path=/; HttpOnly
< Cache-Control: must-revalidate,no-cache,no-store
< Content-Type: text/html;charset=iso-8859-1
< Content-Length: 611
<
<html>
<head>
<meta http-equiv=""Content-Type"" content=""text/html;charset=ISO-8859-1""/>
<title>Error 403 No valid crumb was included in the request</title>
</head>
<body><h2>HTTP ERROR 403 No valid crumb was included in the request</h2>
<table>
<tr><th>URI:</th><td>/user/admin/descriptorByName/jenkins.security.ApiTokenProperty/generateNewToken</td></tr>
<tr><th>STATUS:</th><td>403</td></tr>
<tr><th>MESSAGE:</th><td>No valid crumb was included in the request</td></tr>
<tr><th>SERVLET:</th><td>Stapler</td></tr>
</table>
<hr/><a href=""https://jetty.org/"">Powered by Jetty:// 12.0.16</a><hr/>

</body>
</html>
* Connection #0 to host localhost left intact```",2025-02-15,jenkins
79440756,How to configure parallel test execution in jenkins for large java application?,"I have a java application I manage that's getting larger. When I had one test suite I had an easy configuration like so <suite name=""suite1"" parallel=""suites"" thread-count=""10"">
    <suite-files>
        <test name=""Test1"">
        <classes>
            <class name=""com.example.YourTestClass""/>
        </classes>
    </test>
    <test name=""Test2"">
        <classes>
            <class name=""com.example.YourTestClass""/>
        </classes>
    </test>
    </suite-files>
</suite> I lazily set thread count to 10, because that's the number of cores on my hardware had and assumed the jenkins server probably would probably have more than that. But over time I've had several other people/teams add test suites and it's grown to about 12 test suites. I'm executing these test suites using the parallel keyword from jenkins. However I'm curious if all these suites can be executed in parallel, while also all accessing 10 threads. There's no errors, but then it fails to execute a couple or several test suites. Here's what I see. [2025-02-14T16:43:58.954Z] [INFO] 

[2025-02-14T16:43:58.954Z] [INFO] --- surefire:2.22.2:test (default-test) @ my-tests ---

[2025-02-14T16:43:58.954Z] [INFO] 

[2025-02-14T16:43:58.954Z] [INFO] -------------------------------------------------------

[2025-02-14T16:43:58.954Z] [INFO]  T E S T S

[2025-02-14T16:43:58.954Z] [INFO] -------------------------------------------------------

[2025-02-14T16:43:58.954Z] Killed Using jdk17, maven 3.6.1",2025-02-14,jenkins
79439282,Jenkins Pipeline Fails to Recognize JUnit Runner in Appium-Maven Setup,"I've built an Appium-Maven automation for mobile testing and I am trying to run it through Jenkins in a Docker container that sets up an emulator and executes the tests. The pipeline goes through the steps of installing dependencies, setting up the emulator, and installing the APK successfully, but when it reaches the 'Run Maven Tests with Profile' stage, no tests are found, even though they exist in the project. The Jenkins pipeline script is as follows: pipeline {
    agent any

    environment {
        EMULATOR_DEVICE = ""Samsung Galaxy S10""
        APK_PATH = ""C:/apk-files/Android.apk""
        // Convert Windows workspace path to Unix-friendly format
        WORKSPACE_PATH = pwd().replace(""\\"", ""/"")
    }

    stages {
        stage('Checkout Maven Project') {
            steps {
                git url: 'https://github.com/cpantoleon/MobileAutomationTesting.git', branch: 'main'
            }
        }
        
        stage('Start Fresh Docker Container') {
            steps {
                script {
                    echo ""🛠 Removing any existing container...""
                    bat 'docker rm -f android-container || echo No container to remove'

                    echo ""🚀 Starting a new container...""
                    bat """"""
                        docker run -d -p 6080:6080 -p 4723:4723 ^
                        -e EMULATOR_DEVICE=""${EMULATOR_DEVICE}"" -e WEB_VNC=true --device /dev/kvm ^
                        -v ""${WORKSPACE_PATH}:/workspace"" -v ""C:/apk-files:/apk-files"" ^
                        --name android-container budtmo/docker-android
                    """"""
                }
            }
        }
        
        stage('Wait for Emulator to Start') {
            steps {
                script {
                    echo ""⏳ Waiting for emulator to start (2 minutes)...""
                    bat 'ping -n 60 127.0.0.1 >nul'
                }
            }
        }
        
        stage('Verify ADB Connection') {
            steps {
                script {
                    echo ""🔍 Checking if emulator is detected by ADB...""
                    bat 'docker exec android-container adb devices'
                }
            }
        }
        
        stage('Install JDK 17 and Maven') {
            steps {
                script {
                    echo ""Installing JDK 17 and Maven in the container...""
                    bat """"""
                        docker exec -u 0 android-container bash -c ""apt-get update""
                        docker exec -u 0 android-container bash -c ""apt-get install -y openjdk-17-jdk maven""
                    """"""
                }
            }
        }
        
        stage('Verify Java and Maven Installation') {
            steps {
                script {
                    echo ""Verifying JDK 17 and Maven installation...""
                    bat 'docker exec android-container java -version'
                    bat 'docker exec android-container mvn -v'
                }
            }
        }
        
        stage('Install APK via ADB Inside Container (With Retry)') {
            steps {
                script {
                    def maxAttempts = 5
                    def attempt = 1
                    def success = false

                    while (attempt <= maxAttempts && !success) {
                        echo ""📦 Attempt ${attempt}: Installing APK...""
                        def result = bat(returnStatus: true, script: 'docker exec android-container adb install /apk-files/Android.apk')
                        if (result == 0) {
                            echo ""✅ APK installed successfully!""
                            success = true
                        } else {
                            echo ""❌ APK installation failed. Retrying in 5 seconds...""
                            sleep(5)
                            attempt++
                        }
                    }
                    if (!success) {
                        error(""❌ APK installation failed after ${maxAttempts} attempts. Stopping pipeline."")
                    }
                }
            }
        }
        
        stage('Setup & Start Appium') {
            steps {
                script {
                    echo ""Starting Appium server...""
                    bat 'docker exec -d android-container appium --address 0.0.0.0 --port 4723'
                }
            }
        }
        
        stage('Run Maven Tests with Profile') {
            steps {
                script {
                    echo ""Running Maven tests from /workspace with JDK 17 settings...""
                    bat '''
                        docker exec android-container bash -c ""export JAVA_HOME=/usr/lib/jvm/java-17-openjdk-amd64 && export PATH=/usr/lib/jvm/java-17-openjdk-amd64/bin:$PATH && cd /workspace && mvn clean verify -Dtest=project.test.swag.runners.TestRunner -Dcucumber.plugin=pretty -Dandroid.maven.plugin.skip=true -DfailIfNoTests=false""
                        docker exec android-container ls -l /workspace/src/test/java/project/test/swag/stepDef
                        docker exec android-container ls -l /workspace/src/test/java/project/test/swag/runners
                    '''
                }
            }
        }
    }
    
    post {
        always {
            script {
                echo ""Stopping Appium server...""
                try {
                    bat 'docker exec android-container pkill -f appium || echo No Appium server running'
                } catch (Exception e) {
                    echo ""Appium server not found. Continuing cleanup.""
                }
                echo ""Cleaning up Docker container...""
                bat 'docker rm -f android-container || echo No container to remove'
            }
        }
    }
} Steps I've taken: Docker setup: The pipeline starts by creating a Docker container with an emulator and installs Java and Maven. APK Installation: APK is installed successfully via ADB. Appium setup: Appium server is started. Maven tests: When running the mvn clean verify command, it doesn't detect any tests, even though I can see the test classes on the filesystem enter image description here GitHub Project: https://github.com/cpantoleon/MobileAutomationTesting/tree/main",2025-02-14,jenkins
79438247,Jenkins Job Fails Sporadically with &quot;Unexpected termination of the channel&quot; on Remote Node,"I'm encountering intermittent failures with a Jenkins job running on a remote node. The job typically takes 2-3 hours to complete, but fails unpredictably with an ""Unexpected termination of the channel"" error. Environment: Jenkins version: 2.462.3 Remote node OS: SUSE Linux Enterprise Server 15 SP4 Remote node JAVA version: openjdk 17.0.14 2025-01-21
OpenJDK Runtime Environment (build 17.0.14+7-suse-150400.3.51.1-x8664)
OpenJDK 64-Bit Server VM (build 17.0.14+7-suse-150400.3.51.1-x8664, mixed mode, sharing) Failure Pattern: Failures occur at random points during execution. Sometimes fails at job start, other times mid-execution. Error Log (Build Log): Started by timer
Running as SYSTEM
Building remotely on remote-node-xxx (worker-xxx) in workspace /data/jenkins/workspace/job-name
FATAL: java.io.IOException: Unexpected termination of the channel
java.io.EOFException
    at java.base/java.io.ObjectInputStream$PeekInputStream.readFully(Unknown Source)
    at java.base/java.io.ObjectInputStream$BlockDataInputStream.readShort(Unknown Source)
    at java.base/java.io.ObjectInputStream.readStreamHeader(Unknown Source)
    at java.base/java.io.ObjectInputStream.<init>(Unknown Source)
    at hudson.remoting.ObjectInputStreamEx.<init>(ObjectInputStreamEx.java:50)
    at hudson.remoting.Command.readFrom(Command.java:142)
    at hudson.remoting.Command.readFrom(Command.java:128)
    at hudson.remoting.AbstractSynchronousByteArrayCommandTransport.read(AbstractSynchronousByteArrayCommandTransport.java:35)
    at hudson.remoting.SynchronousCommandTransport$ReaderThread.run(SynchronousCommandTransport.java:61)
Caused: java.io.IOException: Unexpected termination of the channel
    at hudson.remoting.SynchronousCommandTransport$ReaderThread.run(SynchronousCommandTransport.java:75)
Also:   hudson.remoting.Channel$CallSiteStackTrace: Remote call to CCloud-de-i588324
        at hudson.remoting.Channel.attachCallSiteStackTrace(Channel.java:1826)
        at hudson.remoting.Request.call(Request.java:199)
        at hudson.remoting.Channel.call(Channel.java:1041)
        at hudson.FilePath.act(FilePath.java:1229)
        at hudson.FilePath.act(FilePath.java:1218)
        at hudson.FilePath.mkdirs(FilePath.java:1409)
        at hudson.model.AbstractProject.checkout(AbstractProject.java:1241)
        at hudson.model.AbstractBuild$AbstractBuildExecution.defaultCheckout(AbstractBuild.java:649)
        at jenkins.scm.SCMCheckoutStrategy.checkout(SCMCheckoutStrategy.java:85)
        at hudson.model.AbstractBuild$AbstractBuildExecution.run(AbstractBuild.java:521)
        at hudson.model.Run.execute(Run.java:1894)
        at hudson.model.FreeStyleBuild.run(FreeStyleBuild.java:44)
        at hudson.model.ResourceController.execute(ResourceController.java:101)
        at hudson.model.Executor.run(Executor.java:446)
Caused: hudson.remoting.RequestAbortedException
    at hudson.remoting.Request.abort(Request.java:346)
    at hudson.remoting.Channel.terminate(Channel.java:1122)
    at hudson.remoting.SynchronousCommandTransport$ReaderThread.run(SynchronousCommandTransport.java:90)
Started calculate disk usage of build
Finished Calculation of disk usage of build in 0 seconds
Finished: FAILURE What I've tried: Upgrade JAVA from 11 to 17 Restart remote node Check sshd log but not helped (no error found) Questions: What could cause these sporadic channel termination errors? How can I effectively debug the connection issues between Jenkins master and the remote node? Are there specific logs I should be monitoring on either the master or remote node to identify the root cause? Any guidance on troubleshooting approaches or potential solutions would be greatly appreciated.",2025-02-14,jenkins
79436755,How to run tasks inside ansiblePlaybook (from Jenkins) from a user other than Jenkins?,"how to run tasks inside ansiblePlaybook (from Jenkins) from a user other than Jenkins? stage('Test stage') {
        cleanWs()
        
        git url: 'ssh://myrepo', 
            branch: 'G4r', 
            credentialsId: 'CIssh'
        
        ansiblePlaybook(
            colorized: true,
            disableHostKeyChecking: true,
            credentialsId: 'jenkins_admuser',
            inventory: 'ansible/inventory.ini',
            playbook: 'ansible/playbook/test.yml'
        )
    } It runs the playbook from the user admuser (admuser has access to all hosts from the inventory), BUT! inside the playbook there are tasks such as 'git', 'template', etc., and it runs them from the user jenkins, not admuser. Therefore, a number of problems with access arise, since, for example, in the task with the 'git' module, the 'key' parameter is used with the key for access to BitBucket, and the user's home directory where this key is located is the user 'admuser', the user jenkins does not have access there, but again the playbook is launched with the key from the credentialsId parameter of the admuser user I want the tasks inside the playbook to also be executed by the admuser user (he is registered in the inventory), and not by the jenkins user",2025-02-13,jenkins
79436427,Jenkins SSH Agent wrong timeout handling?,"If a pipeline timeouts currently working via SSH Agent on another host, the timeout leads not to an aborted state - it just continues. This could be a bug, maybe someone could confirm this with provided snippet below. Issue reporting on Github for SSH Agent project is disabled, dunno how to adress this to the devs in case its a bug. stage('test timeout') {
        options {
            timeout(time: 10 , unit: ""SECONDS"")
        }
        steps {
            script {
                sshagent (credentials: ['somecredentials']) {       
                    sh """"""
                        ssh someUser@someHost sleep 20
                    """"""
                }
            }
        }",2025-02-13,jenkins
79435499,How to store the state of checkbox selection of Jenkins Parameters?,"I have an active choice parameter (say Alpha) with two options A and B which is a dropdown. Then I have an active choice reactive parameter (say Numeric) which reacts to Alpha, and has checkboxes as input.
For option A, user is presented with checkboxes 1, 2, 3. For option B, user is presented with checkboxes 4, 5, 6 In my build step, I store these selections as an array and use it I have a use case where I go to option A, select 1 & 2, go to option B and select 4 & 5 and in build step I kind of need a dictionary or any way of storing it like so: {A: [1, 2], B: [4, 5]} Now when I switch to B, it clears my checkbox selections which I had done for option A. So is there any way to store what I had selected in A and also what I have selected in B?",2025-02-13,jenkins
79435131,Can Jenkins Pipeline run on 2 different agent types at once?,"I was hoping something like this would work: agent {
  node {
    label 'ec2-container'
  }
  docker{
    label 'docker-container'
    image 'jenkins-pipeline:latest'
  }
} Where one Jenkins server could pick up with the label and run on an agent node and another Jenkins server could run with docker in pipeline method Is this possible? Or maybe there's some work around?",2025-02-13,jenkins
79433447,How to access to the resulting generated Jenkins pipeline?,"We have a main simple pipeline that invokes shared libraries to create the resulting pipeline. This generated pipeline containing the actual pipeline definition based on the current project state will then be executed. What we want is to analyze the resulting pipeline before (statically) or during the execution (statically or maybe dynamically by instrumenting the runner, but this would be a completely new approach for us). This, can be easily achieved when the pipeline exists as a Jenkisfile for example, but in this case the pipeline does not exists since it seems to be dynamically generated as it's being executed (lazy). Is there any valid approach for achieving this?",2025-02-12,jenkins
79433106,"Moved Tomcat Manager, now Jenkins won&#39;t Deploy","Due to a vulnerability scan from our red team, we moved Tomcat manager out of the default directory and now Jenkins cannot deploy. We moved the files from ROOT to \webapps\testroot
We renamed the manager dir in webapps to testroot#manager and added a testroot#manager.xml
We renamed the host-manager dir in webapps to testroot#host-manager and added a testroot#host-manager.xml Everything is working as expected when we visit the various urls, BUT now we get errors when deploying apps from Jenkins using the tomcat9 adapter. This is the part of the pipeline script that deploys: steps {
                 deploy adapters: [tomcat9(url: 'https://myjavaserver.mydomain.com/' , 
                              credentialsId: 'tomcat-creds')], 
                     war: 'target/*.war',
                     contextPath: 'myJavaApp'
            } Is there something I need to change in the script so it can deploy to the right location?",2025-02-12,jenkins
79432929,Issueing when integrate jenkins with sonarqube scanner,"i have jenkins config for setting up integrate from jenkins to sonarqube
` // Stage to check SonarQube task status
    stage('Check SonarQube Task Status') {
        steps {
            script {
                // Poll the SonarQube API for task status
                def taskId = getSonarQubeTaskId()  // Function to fetch the task ID from the previous stage
                def taskStatus = getSonarQubeTaskStatus(taskId) // Function to fetch task status

                // If the task status is not 'SUCCESS', abort the pipeline
                if (taskStatus != 'SUCCESS') {
                    error ""SonarQube scan failed. Aborting pipeline!""
                   } else {
                    echo ""SonarQube scan passed. Continuing pipeline.""
                   }
               }
           }
// Function to get the SonarQube task status using the API
def getSonarQubeTaskStatus(taskId) {
    def sonarApiUrl = ""${env.SONARQUBE_SERVER}/api/ce/task?id=${taskId}""
    def response = httpRequest(url: sonarApiUrl, authentication: 'sonar-token')  // Use your authentication method here
    def jsonResponse = readJSON text: response

    return jsonResponse.task.status
} I have tried to get status from my sonarqube on jenkins. but i cannot get that... when i check on my sonarqube status my code already passed but when i check on jenkins i got error ERROR: Failed to extract SonarQube Task ID from scanner output
Finished: FAILURE my code is using golang and deploy on ec2 how to fix this issue ? my expecting is my code can running the others process such as stage('Build Docker Image') {
     steps {
         sh 'docker build -t $GITLAB_REGISTRY/$IMAGE_NAME:latest .'
     }
  }

  stage('Login to GitLab Registry') {
            steps {} how to fix this issue ?",2025-02-12,jenkins
79431255,Jenkins REST API returns 403 when deleting credential with C# method,"I checked for this behaviour from previous topics raised here, but all of them are either very old or not giving any exact answer, so that's why I'm raising my own question.
The method below deletes credential from Jenkins successfuly, but the status code which is returned from Jenkins API is 403, so I had to apply a workaround to deal with this, but I don't like it... it's only a temp solution.
Method: public async Task<bool> deleteCredential(string credentialId)
{
    try
    {
        string jenkinsCrumb = await getJenkinsCrumb();
        if (string.IsNullOrEmpty(jenkinsCrumb))
        {
            throw new Exception(""Unable to retrieve Jenkins crumb."");
        }

        string jenkinsToken = await getJenkinsToken();
        if (string.IsNullOrEmpty(jenkinsToken))
        {
            throw new Exception(""Unable to retrieve Jenkins access token."");
        }

        using (var handler = new HttpClientHandler { AllowAutoRedirect=true, UseCookies = true, CookieContainer = new CookieContainer() })
        using (var client = new HttpClient(handler))
        {
            string authString = $""{this.jenkinsUser}:{jenkinsToken}"";
            string base64Auth = Convert.ToBase64String(Encoding.ASCII.GetBytes(authString));
            client.DefaultRequestHeaders.Authorization = new AuthenticationHeaderValue(""Basic"", base64Auth);

            string[] crumbParts = jenkinsCrumb.Split(':');
            if (crumbParts.Length == 2)
            {
                client.DefaultRequestHeaders.Add(crumbParts[0], crumbParts[1]);
            }

            client.DefaultRequestHeaders.Accept.Add(new MediaTypeWithQualityHeaderValue(""application/xml""));
            string encodedCredentialId = Uri.EscapeDataString(credentialId);
            string deleteUrl = $""{this.jenkinsUrl}/credentials/store/system/domain/_/credential/{encodedCredentialId}/doDelete"";

            logger.LogInformation($""Deleting credential with ID {credentialId}..."");
            HttpResponseMessage response = await client.PostAsync(deleteUrl, null);

            // Check if the initial request was ""successful"" (even if it's a 403)
            if (response.StatusCode == HttpStatusCode.Forbidden)
            {
                //WORKAROUND: Checking if deletion was successful by performing a HEAD request
                //Because Jenkins returns 403 even if the credential was deleted
                //Still under analysis and investigation
                HttpResponseMessage headResponse = await client.SendAsync(new HttpRequestMessage(HttpMethod.Head, deleteUrl));

                if (headResponse.IsSuccessStatusCode || headResponse.StatusCode == HttpStatusCode.NotFound)
                {
                    logger.LogInformation($""Successfully deleted credential with ID {credentialId} (despite initial 403)"");
                    return true;
                }
                else
                {
                    logger.LogError($""Credential deletion failed to be reflected (HEAD request failed: {headResponse.StatusCode})."");
                    return false;
                }
            }
            else if (response.IsSuccessStatusCode)
            {
                logger.LogInformation($""Successfully deleted credential with ID {credentialId}"");
                return true;
            }
            else
            {
                logger.LogError($""DELETE request failed. Status: {response.StatusCode}"");
                return false;
            }
        }
    }
    catch (Exception ex)
    {
        logger.LogError($""Error deleting credential with ID {credentialId}: {ex.Message}"");
        return false;
    }
} So the method authenticates via Jenkins token and it also retreives Crumb and that part is fine.
But I had to apply that lame logic to check if the credential exists via second header request to determine if the deletion was actually successful or not(after the initial post(delete) request.
I read somewhere that the problem might occur because of Jenkins trying to redirect after deletion and not being able to keep the authorization headers, but I'm not really sure is that the case.
So does anybody know what is the isssue here and is that expected behaviour?",2025-02-11,jenkins
79430288,install ansible in official jenkins docker container without rebuild?,"I've been setting up the official Jenkins docker container in my lab, and I'm installing Ansible (and also Python if possible) as plugins. I've installed the Ansible plugin and I need to setup/install the binary.
I'm trying to utilise the functionality to ""Install plugin via script"" which I think builds and installs at container runtime. Any idea how I can achieve this? I have seen many guides for rebuilding the container with Ansible installed inside, but is there any advice on how to use the function to install Ansible executable via the plugin? I'm not looking to build a new container.",2025-02-11,jenkins
